msoa,lat,lon
E02003502,50.842838423653156,-0.2202464125803013
E02003178,50.752356229396945,-1.8992020282738566
E02005050,51.150419036302345,1.281862041830401
E02006800,51.56243763430451,0.10804284271882743
E02003419,51.496975469749586,-0.5400081807404548
E02000050,51.60026852024451,-0.17589299339627232
E02004392,51.0175887152616,0.4512608180989061
E02003226,51.56420007776257,-1.7808920783354758
E02004833,51.069782696582614,-1.3308109505880608
E02003931,50.82874913569415,-4.5341504028347765
E02005038,51.426792219699465,0.20672142077260217
E02001884,52.4821162982298,-1.8454766741577417
E02003375,51.43387419689389,-1.0821365689253577
E02004198,50.28463159764519,-3.776181000191627
E02000485,51.55742515564759,0.23602370065715217
E02006431,51.283419240804925,-0.07566997713744922
E02000429,51.57778962218182,-0.13101176695920158
E02003154,50.49258286574069,-3.53411009955606
E02006068,51.13268851893137,-2.983280526554317
E02004361,50.78347954279569,0.2531329428990921
E02004794,50.783479678796745,-1.7365518556374808
E02000166,51.562869352150564,-0.14674258219840738
E02000708,51.3978739121527,-0.23634978901054504
E02004705,51.078621422630384,-0.8013825705586266
E02000521,51.504414263339086,-0.4579481965621861
E02000531,51.48760351187257,-0.3104494429681573
E02000207,51.390016721243924,-0.06960672365319975
E02004196,50.34454299054341,-3.917131830172654
E02000603,51.40670831416023,-0.2763740528412207
W02000343,51.629618070170245,-2.6734860458916234
E02003096,51.546115658677124,-2.4223740499684068
E02001829,52.587939909155764,-1.8147548793210926
E02006659,51.42750067253817,-2.2405858659958633
E02006586,51.10063553859539,-0.21183315409564987
E02003077,51.37891075501341,-2.6965216470139364
E02003587,50.721836466177734,-1.1560769897615413
E02003964,50.28646449610589,-4.809216219951046
E02004750,50.789770532462576,-1.1387195646954342
E02003068,51.477973674864494,-2.6865579742701917
E02000945,51.4468668738994,-0.24198942298350198
E02001925,52.43768394747207,-1.9482843187894174
E02000192,51.52177703882547,-0.1132569622949586
E02006847,51.598479532039484,-1.8261832397640754
E02006415,51.39453583683678,-0.44474696658762547
E02000278,51.67307308071183,-0.04506059639468807
E02000248,51.52915451056994,-0.291929701695044
E02006882,51.5911091452053,-0.31309440912152114
E02000633,51.459413794396184,-0.1152105347816345
E02000516,51.519716163078144,-0.39062118097077164
E02000644,51.43602791218883,-0.11353656626472143
E02000095,51.58462078225206,-0.2811194889233792
E02000533,51.485956289886765,-0.27641225534214836
E02006080,51.01129335548363,-2.6383637180279136
E02003529,50.840500833492754,-1.0588134587247047
E02003190,50.72543158651616,-1.842569401147409
E02004255,51.038920346459975,-2.2802201428185747
E02000390,51.48035515002192,-0.2091932088185196
E02006999,51.50127998231016,0.028881320186105588
E02004177,51.20287918586623,-4.126697150070736
E02000921,51.5564295157868,0.0019362024318867023
E02000352,51.56366135139857,-0.08424322349963408
E02001903,52.46007020202402,-1.86900834779093
E02001918,52.44688320928136,-1.8870410398719686
E02003198,50.74657364094501,-1.9604144831735668
E02004267,50.63393663862721,-2.0525131521569953
E02006580,51.112244174955684,-0.21742568241855761
E02000326,51.481586255709956,0.028046098742544656
E02006611,51.00888751538794,-0.08472920879914077
W02000339,51.811107008194874,-2.721462779774099
E02000406,51.59649311867248,-0.10039093772817673
E02004254,50.77007034827338,-2.017691191512548
E02000884,51.51398873170884,-0.06662711419712974
E02006053,51.22507183512852,-2.318843741036708
E02006541,50.82525264143432,-0.324373146206715
E02000150,51.39268728311275,-0.032079920998928445
E02006050,51.23107438422447,-2.3262697738990443
E02000612,51.38602110058666,-0.24903280859384216
E02003349,51.345998951540196,0.5934253946493149
E02005028,51.45578474571376,0.22860927732969077
